Time,Small_count,Small_min,Small_q1,Small_median,Small_q3,Small_max,Small_avg,Small_stddev,Large_count,Large_min,Large_q1,Large_median,Large_q3,Large_max,Large_avg,Large_stddev,Big_count,Big_min,Big_q1,Big_median,Big_q3,Big_max,Big_avg,Big_stddev
2014-03-02 01:48:30 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,13.0,14.75,17.5,20.0,32.0,18.23,4.36,40,16.0,22.0,22.5,28.25,38.0,23.5,4.97
2014-03-02 02:18:57 +0100,40,11.0,11.0,11.0,11.0,16.0,11.38,1.22,40,13.0,17.0,21.0,24.25,36.0,21.85,5.8,40,16.0,21.75,24.0,29.25,75.01,27.33,11.52
2014-03-02 02:48:50 +0100,40,11.0,11.0,11.0,11.0,18.0,11.53,1.67,40,14.0,15.0,17.0,20.25,31.0,18.05,4.01,40,16.0,21.75,22.0,29.0,36.0,23.75,5.16
2014-03-02 03:18:46 +0100,40,9.0,11.0,12.0,13.5,20.0,12.93,2.81,40,14.0,20.0,24.5,35.25,50.01,27.55,9.07,40,16.0,22.0,27.5,31.25,39.0,26.85,6.0
2014-03-02 03:48:36 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,13.0,14.0,17.0,17.0,29.0,17.0,3.68,40,16.0,18.5,23.0,29.0,32.0,23.55,5.38
2014-03-02 04:18:27 +0100,40,1.0,11.0,11.0,11.01,12.01,10.8,0.37,40,13.01,14.01,17.01,18.01,33.01,17.68,4.19,40,17.0,26.76,31.51,34.26,48.01,30.71,5.53
2014-03-02 04:48:37 +0100,40,11.0,11.0,11.0,11.0,19.0,11.2,1.37,40,13.0,16.0,18.0,23.0,39.0,19.23,5.21,40,15.0,18.75,22.0,27.25,36.0,22.7,5.1
2014-03-02 05:18:28 +0100,40,2.0,11.0,11.0,11.0,19.01,11.1,1.44,40,13.0,14.0,17.0,17.0,29.01,17.43,4.1,40,16.0,17.75,22.01,27.51,38.01,22.85,5.21
2014-03-02 05:48:45 +0100,40,11.0,11.0,11.0,11.0,13.0,11.13,0.67,40,13.0,17.75,23.0,29.25,40.0,23.78,7.67,40,16.0,20.75,26.0,31.25,40.0,26.25,7.13
2014-03-02 06:18:50 +0100,40,8.0,11.0,11.0,11.0,19.0,11.2,1.38,40,15.0,22.75,25.5,28.0,35.0,25.5,5.01,40,17.0,31.0,32.0,38.75,52.01,34.48,7.49
2014-03-02 06:48:51 +0100,40,11.0,11.0,11.0,11.0,12.0,11.15,0.64,40,13.0,16.0,18.0,23.0,34.0,20.1,5.64,40,16.0,22.0,26.0,31.0,40.0,26.8,6.39
2014-03-02 07:18:31 +0100,40,11.0,11.0,11.0,11.0,15.0,11.15,0.85,40,13.0,14.75,17.5,23.0,32.0,19.0,5.07,40,15.0,17.0,24.5,29.0,50.01,25.78,9.12
2014-03-02 07:48:41 +0100,40,2.0,11.0,11.0,12.0,13.0,11.08,0.61,40,14.0,14.0,17.0,18.75,29.0,17.93,4.25,40,16.0,23.0,29.0,33.5,42.01,28.85,6.61
2014-03-02 08:18:31 +0100,40,11.0,11.0,11.0,11.0,14.0,11.25,0.79,40,13.0,15.75,20.0,26.26,34.0,21.13,5.64,40,19.0,26.0,30.5,32.0,41.01,29.93,4.9
2014-03-02 08:48:40 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,14.0,17.0,23.5,27.25,37.0,23.2,6.14,40,15.0,22.75,28.5,33.0,43.01,27.85,6.85
2014-03-02 09:18:30 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,14.0,15.0,17.0,18.0,28.01,17.48,3.27,40,16.0,23.0,26.01,31.26,42.01,26.83,6.48
2014-03-02 09:48:41 +0100,40,11.0,11.0,11.0,11.0,18.0,11.65,1.8,40,13.0,14.0,17.0,19.25,28.0,17.8,3.88,40,16.0,21.75,24.5,29.0,33.0,24.6,5.06
2014-03-02 10:18:31 +0100,40,11.0,11.0,11.0,12.0,13.0,11.58,0.85,40,14.0,15.0,23.0,25.0,36.0,22.03,6.36,40,17.0,22.75,27.5,31.0,39.0,27.23,5.94
2014-03-02 10:48:43 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,14.0,14.0,18.0,19.25,29.0,18.6,4.82,40,16.0,18.0,23.0,29.0,36.0,23.5,5.37
2014-03-02 11:18:31 +0100,40,11.0,11.0,11.0,11.0,13.0,11.2,0.74,40,14.0,15.0,17.0,18.25,38.01,18.15,4.43,40,16.0,21.75,23.0,29.0,40.0,24.55,5.28
2014-03-02 11:48:41 +0100,40,9.0,11.0,11.0,12.0,18.0,11.55,1.3,40,13.0,14.0,18.0,20.25,34.0,18.73,5.57,40,16.0,19.75,23.0,29.0,37.0,24.68,5.85
2014-03-02 12:18:31 +0100,40,8.0,11.0,11.0,12.0,18.01,11.63,1.3,40,13.0,17.01,19.01,25.01,35.01,20.61,5.55,40,16.0,19.0,25.0,29.25,39.0,24.68,6.05
2014-03-02 12:48:42 +0100,40,11.0,11.0,11.0,12.0,14.0,11.43,0.89,40,13.0,19.0,23.5,28.25,47.01,24.08,6.77,40,22.0,29.75,32.5,41.0,57.01,35.48,8.18
2014-03-02 13:18:31 +0100,40,11.01,11.01,11.01,11.01,13.01,11.26,0.76,40,13.0,14.01,18.0,20.26,32.01,18.53,4.65,40,16.0,18.75,23.01,26.01,39.01,23.95,6.54
2014-03-02 13:48:39 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,13.0,14.75,18.5,23.25,30.0,19.53,5.11,40,16.0,22.0,27.5,31.25,41.0,27.55,6.44
2014-03-02 14:18:29 +0100,40,11.0,11.0,11.5,12.0,19.0,11.9,1.82,40,14.0,17.0,18.0,19.0,29.0,18.6,3.39,40,16.0,19.0,24.0,27.5,32.0,23.85,5.21
2014-03-02 14:48:41 +0100,40,11.0,12.0,12.0,12.0,18.0,12.25,1.49,40,14.0,18.0,22.5,26.0,35.0,22.7,5.36,40,16.0,22.0,26.0,30.0,40.0,25.93,6.26
2014-03-02 15:18:40 +0100,40,11.0,11.0,11.0,12.0,13.0,11.53,0.83,40,18.0,24.75,31.0,35.25,68.01,33.3,11.7,40,16.0,25.25,29.0,33.0,39.0,28.1,5.92
2014-03-02 15:48:30 +0100,40,11.0,11.0,11.0,11.0,13.0,11.25,0.76,40,14.0,17.75,22.0,26.25,39.0,22.85,6.58,40,16.0,22.0,25.0,30.25,41.0,25.43,5.81
2014-03-02 16:18:42 +0100,40,11.0,11.0,11.0,12.0,15.0,11.45,0.94,40,14.0,19.0,25.0,28.5,38.0,25.2,6.05,40,25.0,31.0,37.0,44.26,81.01,40.33,14.17
2014-03-02 16:48:33 +0100,40,11.01,11.01,12.01,16.01,22.01,13.43,2.66,40,14.01,18.01,18.01,24.01,47.03,21.79,6.6,40,22.01,28.01,32.01,35.01,47.01,31.96,5.34
2014-03-02 17:18:46 +0100,40,11.0,11.0,11.0,12.0,17.0,11.83,1.68,40,13.0,16.75,18.0,26.25,35.0,20.68,5.78,40,16.0,26.0,30.0,32.0,40.0,28.38,4.92
2014-03-02 17:48:38 +0100,40,11.0,11.0,11.0,12.0,21.0,11.7,1.75,40,14.0,19.0,25.0,29.0,35.0,24.6,6.55,40,22.0,26.75,32.0,34.25,46.01,31.68,5.35
2014-03-02 18:18:52 +0100,40,11.0,11.0,11.0,12.0,12.0,11.4,0.72,40,14.0,18.75,24.5,27.25,37.0,23.88,5.84,40,21.0,30.0,32.0,33.25,43.0,31.95,4.32
2014-03-02 18:48:37 +0100,40,11.0,11.0,11.0,12.0,18.0,11.73,1.56,40,13.0,18.0,24.0,28.0,43.0,23.33,8.05,40,17.0,20.75,26.0,30.25,38.0,25.93,5.67
2014-03-02 19:18:47 +0100,40,11.0,11.0,11.0,11.0,19.0,11.5,1.75,40,13.0,16.75,18.0,26.0,35.0,20.7,6.03,40,16.0,24.75,31.5,35.0,42.0,30.1,6.73
2014-03-02 19:48:31 +0100,40,11.06,11.06,12.06,12.16,15.08,11.74,0.97,40,14.07,14.83,17.09,21.86,28.15,18.52,4.47,40,18.09,23.12,26.14,29.15,38.2,26.48,4.62
2014-03-02 20:18:41 +0100,40,11.0,11.0,11.0,12.0,15.0,11.5,1.05,40,14.0,18.0,24.0,29.25,36.0,23.75,6.71,40,20.0,26.75,31.0,33.25,41.01,30.65,4.93
2014-03-02 20:48:35 +0100,40,9.01,11.01,11.01,12.01,13.01,11.31,0.79,40,14.01,20.51,27.01,31.51,41.01,26.56,6.83,40,16.01,21.76,28.01,33.01,43.01,28.31,7.41
2014-03-02 21:18:46 +0100,40,11.0,11.0,11.11,11.16,13.19,11.31,0.73,40,14.21,17.25,18.27,19.28,26.38,19.43,3.59,40,16.24,19.28,26.38,30.69,43.63,25.93,6.76
2014-03-02 21:48:37 +0100,40,8.0,11.0,11.0,12.0,15.0,11.33,0.9,40,12.0,16.75,18.0,19.25,44.01,19.15,5.87,40,16.0,19.75,26.0,31.0,39.0,26.0,6.47
2014-03-02 22:18:49 +0100,40,9.0,11.0,11.5,12.0,19.0,11.68,1.4,40,14.0,16.75,17.5,25.0,44.01,20.28,6.92,40,17.0,20.75,26.5,31.0,42.01,26.6,6.49
2014-03-02 22:48:38 +0100,40,11.0,11.0,11.0,11.0,12.0,11.13,0.63,40,14.0,15.0,18.0,20.25,27.0,18.2,3.72,40,16.0,19.75,25.0,28.25,35.0,24.23,5.49
2014-03-02 23:18:31 +0100,40,11.0,11.0,11.0,11.0,13.0,11.18,0.69,40,15.0,17.0,21.5,27.0,36.0,22.18,5.37,40,16.19,23.97,29.86,33.4,52.63,29.72,7.27
2014-03-02 23:48:43 +0100,40,11.0,11.0,11.5,12.0,18.0,11.88,1.64,40,13.0,15.0,17.0,18.0,31.0,17.35,3.77,40,16.0,22.25,26.0,32.25,38.0,26.7,6.32
2014-03-03 00:48:37 +0100,40,11.0,11.0,11.0,11.26,17.01,11.5,1.44,40,14.0,17.01,19.51,24.01,33.01,20.81,5.06,40,16.01,22.76,25.01,30.26,45.01,26.93,7.17
2014-03-03 01:30:42 +0100,40,8.0,11.0,11.0,12.0,18.0,11.85,1.77,40,14.0,17.75,23.5,27.0,36.0,23.3,6.05,40,16.0,26.0,31.0,34.75,44.0,30.88,6.11
2014-03-03 01:48:32 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,14.0,14.0,17.0,18.5,35.0,18.08,4.75,40,16.0,22.0,23.0,29.0,35.0,24.3,5.1
2014-03-03 02:18:59 +0100,40,2.0,11.0,11.0,11.0,12.0,10.88,0.44,40,14.0,20.0,23.5,27.0,36.0,23.58,5.65,40,26.0,29.75,32.5,37.25,49.01,34.05,6.08
2014-03-03 02:49:00 +0100,40,11.0,11.0,11.0,11.0,12.0,11.13,0.63,40,13.0,16.0,20.5,24.0,36.0,20.68,5.34,40,16.0,22.0,23.5,28.0,34.0,24.9,4.59
2014-03-03 03:18:28 +0100,40,11.0,11.0,11.0,11.0,18.0,11.4,1.38,40,12.0,14.0,17.0,18.0,25.0,17.1,3.45,40,16.0,22.0,22.0,29.5,40.0,25.75,6.42
2014-03-03 03:48:40 +0100,40,8.0,11.0,11.0,11.0,16.0,11.25,1.21,40,14.0,15.0,20.5,24.01,33.01,20.95,5.71,40,22.0,29.0,32.0,35.75,49.01,32.7,5.56
2014-03-03 04:18:31 +0100,40,9.0,11.0,11.0,12.0,18.0,11.95,1.83,40,14.0,17.0,19.0,23.25,33.0,20.35,4.26,40,19.0,26.75,31.0,36.0,52.01,31.2,6.55
2014-03-03 04:48:43 +0100,40,11.0,11.0,11.0,11.0,27.0,11.68,2.85,40,11.0,14.75,17.0,18.0,27.0,17.25,3.58,40,16.0,21.0,22.5,28.0,33.0,23.6,4.82
2014-03-03 05:18:34 +0100,40,11.0,11.0,11.0,11.0,13.0,11.1,0.65,40,13.0,15.97,17.24,18.51,24.34,17.63,3.04,40,16.23,17.24,21.81,23.58,39.56,22.62,6.03
2014-03-03 05:48:28 +0100,40,8.0,11.0,11.0,12.0,19.0,11.38,1.38,40,13.0,14.0,20.0,24.0,33.0,20.0,5.66,40,16.0,22.0,24.0,28.0,39.0,24.73,5.08
2014-03-03 06:19:06 +0100,40,11.0,11.0,11.0,11.0,19.0,11.33,1.39,40,14.0,15.0,18.0,24.0,34.0,20.05,5.66,40,16.0,19.75,22.0,26.0,32.0,23.0,4.79
2014-03-03 06:48:48 +0100,40,8.0,11.0,11.0,11.0,16.0,11.25,1.02,40,13.0,14.0,17.5,21.25,30.0,18.58,4.88,40,16.0,23.5,29.5,39.25,51.01,30.23,9.84
2014-03-03 07:18:46 +0100,40,11.0,11.0,11.0,11.25,19.0,11.85,1.93,40,13.0,17.0,19.0,23.0,28.0,19.2,4.07,40,16.0,22.0,26.0,31.0,39.0,26.48,5.21
2014-03-03 07:48:27 +0100,40,11.0,11.0,11.0,11.0,18.0,11.3,1.25,40,13.0,14.75,17.0,19.25,29.0,17.88,3.89,40,16.0,21.75,22.5,29.0,39.0,24.18,5.88
2014-03-03 08:18:35 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,13.0,15.75,22.0,24.0,31.0,20.55,4.85,40,25.0,31.0,33.5,38.0,50.01,34.6,5.67
2014-03-03 08:48:38 +0100,40,11.14,11.14,11.14,11.14,13.17,11.34,0.71,40,13.06,14.07,16.58,18.12,33.15,17.41,4.62,40,16.07,20.85,22.1,26.87,41.19,23.96,5.81
2014-03-03 09:18:29 +0100,40,11.0,11.0,11.0,12.0,18.0,11.73,1.52,40,13.0,16.5,18.0,23.0,31.0,19.75,4.95,40,16.0,21.5,23.0,29.25,33.0,24.28,5.04
2014-03-03 09:48:35 +0100,40,11.0,11.0,11.0,11.0,13.0,11.2,0.7,40,13.0,14.0,17.0,18.0,30.0,17.65,4.18,40,17.0,20.0,23.0,28.25,39.0,24.5,5.18
2014-03-03 10:11:12 +0100,40,11.0,11.0,11.0,12.0,18.0,11.5,1.29,40,14.0,21.75,24.5,27.0,36.0,23.95,4.62,40,19.0,26.0,31.0,34.25,42.0,30.45,5.42
2014-03-03 10:18:33 +0100,40,11.0,11.0,11.0,12.0,18.0,11.53,1.46,40,14.0,17.0,18.5,24.0,30.0,20.48,4.81,40,16.0,22.75,28.0,32.25,46.0,28.58,6.84
2014-03-03 10:48:39 +0100,40,11.03,11.03,11.03,12.03,18.04,11.98,2.07,40,13.03,14.03,17.04,18.04,28.07,17.37,3.12,40,16.04,23.06,24.54,29.57,42.1,25.73,5.97
2014-03-03 11:18:29 +0100,40,11.0,11.0,11.0,12.0,18.0,11.63,1.59,40,13.0,14.0,18.0,24.25,37.0,20.13,6.04,40,16.0,21.75,24.5,30.0,48.01,26.33,7.56
